HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8446.30","1","For weaving fabrics of a width exceeding <il>30 cm</il>, shuttleless type:","","","","","",""
"8446.30.10","2","Power looms for weaving fabrics of a width exceeding <il>4.9 m</il>","","Free","","40%","",""
"8446.30.10.10","3","Rapier type","[""No.""]","","","","",""
"8446.30.10.20","3","Jet type","[""No.""]","","","","",""
"8446.30.10.30","3","Other","[""No.""]","","","","",""
"8446.30.50","2","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8446.30.50.10","3","Rapier type","[""No.""]","","","","",""
"8446.30.50.20","3","Jet type","[""No.""]","","","","",""
"8446.30.50.30","3","Other","[""No.""]","","","","",""
"8447","0","Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting:","","","","","",""
"","1","Circular knitting machines:","","","","","",""
"8447.11","2","With cylinder diameter not exceeding <il>165 mm:</il>","","","","","",""
"8447.11.10.00","3","For knitting hosiery","[""No.""]","Free","","40%","",""
"8447.11.90","3","Other","","Free","","40%","",""
"8447.11.90.10","4","Open-top cylinder machines","[""No.""]","","","","",""
"8447.11.90.20","4","Cylinder and dial machines","[""No.""]","","","","",""
"8447.11.90.90","4","Other","[""No.""]","","","","",""
"8447.12","2","With cylinder diameter exceeding <il>165 mm:</il>","","","","","",""
"8447.12.10.00","3","For knitting hosiery","[""No.""]","Free","","40%","",""
"8447.12.90","3","Other","","Free","","40%","",""
"8447.12.90.10","4","Open-top cylinder machines","[""No.""]","","","","",""
"8447.12.90.20","4","Cylinder and dial machines","[""No.""]","","","","",""
"8447.12.90.90","4","Other","[""No.""]","","","","",""
"8447.20","1","Flat knitting machines; stitch-bonding machines:","","","","","",""
"","2","V-bed flat knitting machines:","","","","","",""
"8447.20.20.00","3","Power driven flat knitting machines over <il>50.8 cm</il> in width","[""No.""]","Free","","40%","",""
"8447.20.30.00","3","Other","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8447.20.40.00","2","Warp knitting machines","[""No.""]","Free","","40%","",""
"8447.20.60.00","2","Other","[""No.""]","Free","","40%","",""
"8447.90","1","Other:","","","","","",""
"8447.90.10.00","2","Braiding and lace-braiding machines","[""No.""]","Free","","40%","",""
"8447.90.50.00","2","Embroidery machines","[""No.""]","Free","","30%","",""
"8447.90.90.00","2","Other","[""No.""]","Free","","40%","",""
"8448","0","Auxiliary machinery for use with machines of heading 8444, 8445, 8446 or 8447 (for example, dobbies, Jacquards, automatic stop motions and shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of this heading or of heading 8444, 8445, 8446 or 8447 (for example, spindles and spindle flyers, card clothing, combs, extruding nipples, shuttles, healds and heald-frames, hosiery needles):","","","","","",""
"","1","Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447:","","","","","",""
"8448.11.00.00","2","Dobbies and Jacquards; card reducing, copying, punching or assembling machines for use therewith","[""No.""]","Free","","40%","",""
"8448.19.00.00","2","Other","[""No.""]","Free","","40%","",""
"8448.20","1","Parts and accessories of machines of heading 8444 or of their auxiliary machinery:","","","","","",""
"8448.20.10.00","2","Of machines for extruding or drawing man-made textile filaments","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.20.50","2","Other","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.20.50.10","3","Of texturing machines","[""No.""]","","","","",""
"8448.20.50.90","3","Other","[""No.""]","","","","",""
"","1","Parts and accessories of machines of heading 8445 or of their auxiliary machinery:","","","","","",""
"8448.31.00.00","2","Card clothing","[""m<sup>2<\/sup>""]","3.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8448.32.00","2","Of machines for preparing textile fibers, other than card clothing","","Free","","40%","",""
"8448.32.00.10","3","Of cotton gins","[""No.""]","","","","",""
"8448.32.00.90","3","Other","[""No.""]","","","","",""
"8448.33.00.00","2","Spindles, spindle flyers, spinning rings and ring travellers","[""No.""]","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.39","2","Other:","","","","","",""
"8448.39.10.00","3","Parts of spinning, doubling or twisting machines","[""No.""]","Free","","40%","",""
"8448.39.50.00","3","Parts of winding or reeling machines","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.39.90.00","3","Other","[""No.""]","Free","","40%","",""
"","1","Parts and accessories of weaving machines (looms) or of their auxiliary machinery:","","","","","",""
"8448.42.00.00","2","Reeds for looms, healds and heald-frames","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.49","2","Other:","","","","","",""
"8448.49.10.00","3","Shuttles","[""No.""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8448.49.20.00","3","Other","[""No.""]","Free","","40%","",""
"","1","Parts and accessories of machines of heading 8447 or of their auxiliary machinery:","","","","","",""
"8448.51","2","Sinkers, needles and other articles used in forming stitches:","","","","","",""
"","3","Needles for knitting machines:","","","","","",""
"8448.51.10.00","4","Latch needles","[""thousands""]","Free","","$2/1,000 + 60%","",""
"8448.51.20.00","4","Spring-beard needles","[""thousands""]","Free","","$1.50/1,000 + 50%","",""
"8448.51.30.00","4","Other","[""thousands""]","Free","","$1.15/1,000 + 40%","",""
"8448.51.50.00","3","Other","[""No.""]","Free","","40%","",""
"8448.59","2","Other:","","","","","",""
"8448.59.10.00","3","Parts of knitting machines","[""No.""]","Free","","40%","",""
"8448.59.50.00","3","Other","[""No.""]","Free","","40%","",""
"8449.00","0","Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats; parts thereof:","","","","","",""
"8449.00.10.00","1","Finishing machinery and parts thereof","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8449.00.50.00","1","Other","[""No.""]","Free","","40%","",""
"8450","0","Household- or laundry-type washing machines, including machines which both wash and dry; parts thereof:","","","","","",""
"","1","Machines, each of a dry linen capacity not exceeding <il>10 kg:</il>","","","","","",""
"8450.11.00","2","Fully automatic machines","","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8450.11.00.10","3","Coin operated","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8450.11.00.40","4","Top Loading","[""No.""]","","","","",""
"8450.11.00.80","4","Other","[""No.""]","","","","",""
"8450.12.00.00","2","Other machines with built-in centrifugal dryer","[""No.""]","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8450.19.00.00","2","Other","[""No.""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8450.20.00","1","Machines, each of a dry linen capacity exceeding <il>10 kg</il>","","1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8450.20.00.10","2","Coin operated","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8450.20.00.40","3","Top Loading","[""No.""]","","","","",""
"8450.20.00.80","3","Other","[""No.""]","","","","",""
"8450.90","1","Parts:","","","","","",""
"8450.90.20.00","2","Tubs and tub assemblies","[""No.""]","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8450.90.40.00","2","Furniture designed to receive the machines of subheadings 8450.11 through 8450.20, inclusive","[""No.""]","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8450.90.60.00","2","Other","[""No.""]","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451","0","Machinery (other than machines of heading 8450) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and machines for applying the paste to the base fabric or other support used in the manufacture of floor coverings such as linoleum; machines for reeling, unreeling, folding, cutting or pinking textile fabrics; parts thereof:","","","","","",""
"8451.10.00.00","1","Dry-cleaning machines","[""No.""]","Free","","35%","",""
"","1","Drying machines:","","","","","",""
"8451.21.00","2","Each of a dry linen capacity not exceeding <il>10 kg</il>","","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.21.00.10","3","Coin operated","[""No.""]","","","","",""
"8451.21.00.90","3","Other","[""No.""]","","","","",""
"8451.29.00","2","Other","","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.29.00.10","3","For drying made up articles","[""No.""]","","","","",""
"8451.29.00.90","3","Other","[""No.""]","","","","",""
"8451.30.00.00","1","Ironing machines and presses (including fusing presses)","[""No.""]","Free","","35%","",""
"8451.40.00.00","1","Washing, bleaching or dyeing machines","[""No.""]","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.50.00.00","1","Machines for reeling, unreeling, folding, cutting or pinking textile fabrics","[""No.""]","Free","","40%","",""
"8451.80.00.00","1","Other machinery","[""No.""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.90","1","Parts:","","","","","",""
"8451.90.30.00","2","Drying chambers for the drying machines of subheading 8451.21 or 8451.29, and other parts of drying machines incorporating drying chambers","[""No.""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.90.60.00","2","Furniture designed to receive the drying machines of subheading 8451.21 or 8451.29","[""No.""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.90.90","2","Other","","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"8451.90.90.10","3","Of machines for washing, dry-cleaning, ironing, pressing or drying made up textile articles or of other household or laundry type machines","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8451.90.90.20","4","Of machines for bleaching, dyeing, washing or cleaning","[""No.""]","","","","",""
"8451.90.90.90","4","Other","[""No.""]","","","","",""
"8452","0","Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof:","","","","","",""
"8452.10.00","1","Sewing machines of the household type","","Free","","30%","",""
"8452.10.00.10","2","Valued not over $20 each","[""No.""]","","","","",""
"8452.10.00.90","2","Other","[""No.""]","","","","",""
"","1","Other sewing machines:","","","","","",""
"8452.21","2","Automatic units:","","","","","",""
"8452.21.10.00","3","Specially designed to join footwear soles to uppers","[""No.""]","Free","","Free","",""
"8452.21.90.00","3","Other","[""No.""]","Free","","30%","",""
"8452.29","2","Other:","","","","","",""
"8452.29.10.00","3","Specially designed to join footwear soles to uppers","[""No.""]","Free","","Free","",""
"8452.29.90.00","3","Other","[""No.""]","Free","","30%","",""
"8452.30.00.00","1","Sewing machine needles","[""thousands""]","Free","","42%","",""
"8452.90","1","Furniture, bases and covers for sewing machines, and parts thereof; other parts of sewing machines:","","","","","",""
"8452.90.10.00","2","Furniture, bases and covers for sewing machines, and parts thereof","[""No.""]","2.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8452.90.20","2","Other parts of sewing machines","","Free","","30%","",""
"8452.90.20.10","3","Of household machines","[""No.""]","","","","",""
"8452.90.20.90","3","Other","[""No.""]","","","","",""
"8453","0","Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines; parts thereof:","","","","","",""
"8453.10.00.00","1","Machinery for preparing, tanning or working hides, skins or leather","[""No.""]","Free","","35%","",""
"8453.20.00.00","1","Machinery for making or repairing footwear","[""No.""]","Free","","Free","",""
"8453.80.00.00","1","Other machinery","[""No.""]","Free","","35%","",""
"8453.90","1","Parts:","","","","","",""
"8453.90.10.00","2","Of machinery for making or repairing footwear","[""No.""]","Free","","Free","",""
"8453.90.50.00","2","Other","[""No.""]","Free","","35%","",""
"8454","0","Converters, ladles, ingot molds and casting machines, of a kind used in metallurgy or in metal foundries, and parts thereof:","","","","","",""
"8454.10.00.00","1","Converters","[""No.""]","Free","","35%","",""
"8454.20.00","1","Ingot molds and ladles","","Free","","35%","",""
"","2","Ingot molds:","","","","","",""
"8454.20.00.10","3","For steel ingots","[""No."",""kg""]","","","","",""
"8454.20.00.60","3","Other","[""No."",""kg""]","","","","",""
"8454.20.00.80","2","Ladles","[""kg""]","","","","",""
"8454.30.00","1","Casting machines","","Free","","35%","",""
"8454.30.00.10","2","Die casting machines","[""No.""]","","","","",""
"8454.30.00.90","2","Other","[""No.""]","","","","",""
"8454.90.00","1","Parts","","Free","","35%","",""
"","2","Of casting machines:","","","","","",""
"8454.90.00.30","3","Of die casting machines","[""No.""]","","","","",""
"8454.90.00.60","3","Other","[""No.""]","","","","",""
"8454.90.00.70","2","Of ingot molds","[""No.""]","","","","",""
"8454.90.00.80","2","Other","[""No.""]","","","","",""
"8455","0","Metal-rolling mills and rolls therefor; parts thereof:","","","","","",""
"8455.10.00.00","1","Tube mills","[""No.""]","Free","","30%","",""
"","1","Other rolling mills:","","","","","",""
"8455.21.00.00","2","Hot or combination hot and cold","[""No.""]","Free","","30%","",""
"8455.22.00.00","2","Cold","[""No.""]","Free","","30%","",""
"8455.30.00","1","Rolls for rolling mills","","Free","","30%","",""
"","2","Gray iron:","","","","","",""
"8455.30.00.05","3","Not exceeding <il>2,268 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.15","3","Exceeding <il>2,268 kg</il> but not exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.25","3","Exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"","2","Cast steel:","","","","","",""
"8455.30.00.35","3","Not exceeding <il>2,268 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.45","3","Exceeding <il>2,268 kg</il> but not exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.55","3","Exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"8455.30.00.65","3","Not exceeding <il>2,268 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.75","3","Exceeding <il>2,268 kg</il> but not exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"8455.30.00.85","3","Exceeding <il>6,803.9 kg</il>","[""No."",""kg""]","","","","",""
"8455.90","1","Other parts:","","","","","",""
"8455.90.40.00","2","Castings or weldments, individually weighing less than <il>90 tons</il>, for the machines of heading 8455","[""kg""]","Free","","30%","",""
"8455.90.80.00","2","Other","[""kg""]","Free","","30%","",""
"8456","0","Machine tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron-beam, ionic-beam or plasma arc processes; water-jet cutting machines:","","","","","",""
"","1","Operated by laser or other light or photon beam processes","","","","","",""
"8456.11","2","Operated by laser:","","","","","",""
"8456.11.10","3","For working metal","","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.11.10.10","4","Numerically controlled","[""No.""]","","","","",""
"8456.11.10.50","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8456.11.70.00","4","Of a kind used solely or principally for the manufacture of printed circuits, printed circuit assemblies, parts of heading 8517 or parts of automatic data processing units","[""No.""]","Free","","30%","",""
"8456.11.90.00","4","Other","[""No.""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8456.12","2","Operated by other light or photon beam processes:","","","","","",""
"8456.12.10","3","For working metal","","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.12.10.10","4","Numerically controlled","[""No.""]","","","","",""
"8456.12.10.50","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8456.12.70.00","4","Of a kind used solely or principally for the manufacture of printed circuits, printed circuit assemblies, parts of heading 8517 or parts of automatic data processing","[""No.""]","Free","","30%","",""
"8456.12.90.00","4","Other","[""No.""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.20","1","Operated by ultrasonic processes:","","","","","",""
"8456.20.10","2","For working metal","","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.20.10.10","3","Numerically controlled","[""No.""]","","","","",""
"8456.20.10.50","3","Other","[""No.""]","","","","",""
"8456.20.50.00","2","Other","[""No.""]","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8456.30","1","Operated by electro-discharge processes:","","","","","",""
"8456.30.10","2","For working metal","","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.30.10.20","3","Traveling wire (wire-cut) type","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8456.30.10.50","4","Numerically controlled","[""No.""]","","","","",""
"8456.30.10.70","4","Other","[""No.""]","","","","",""
"8456.30.50.00","2","Other","[""No.""]","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8456.40","1","Operated by plasma arc process:","","","","","",""
"8456.40.10","2","For working metal","","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.40.10.10","3","Numerically controlled","[""No.""]","","","","",""
"8456.40.10.90","3","Other","[""No.""]","","","","",""
"8456.40.90.00","2","Other","[""No.""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8456.50.00.00","1","Water-jet cutting machines","[""No.""]","2.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8456.90","1","Other:","","","","","",""
"8456.90.31.00","2","For working metal","[""No.""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8456.90.71.00","2","Other","[""No.""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8457","0","Machining centers, unit construction machines (single station) and multistation transfer machines, for working metal:","","","","","",""
"8457.10.00","1","Machining centers","","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8457.10.00.05","2","Used or rebuilt","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"","3","With automatic tool changers","","","","","",""
"","4","Vertical-spindle machines with a Y-axis travel of--","","","","","",""
"8457.10.00.15","5","Not over <il>660 mm</il>","[""No.""]","","","","",""
"8457.10.00.25","5","Over <il>660 mm</il>","[""No.""]","","","","",""
"","4","Horizontal-spindle machines with a Y-axis travel of--","","","","","",""
"8457.10.00.55","5","Not over <il>685 mm</il>","[""No.""]","","","","",""
"8457.10.00.60","5","Over <il>685 mm</il> but not over <il>1,016 mm</il>","[""No.""]","","","","",""
"8457.10.00.65","5","Over <il>1,016 mm</il>","[""No.""]","","","","",""
"8457.10.00.70","4","Other","[""No.""]","","","","",""
"8457.10.00.75","3","Other","[""No.""]","","","","",""
"8457.20.00","1","Unit construction machines (single station)","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8457.20.00.10","2","Numerically controlled","[""No.""]","","","","",""
"8457.20.00.90","2","Other","[""No.""]","","","","",""
"8457.30.00","1","Multistation transfer machines","","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8457.30.00.10","2","Numerically controlled","[""No.""]","","","","",""
"8457.30.00.90","2","Other","[""No.""]","","","","",""
"8458","0","Lathes (including turning centers) for removing metal:","","","","","",""
"","1","Horizontal lathes:","","","","","",""
"8458.11.00","2","Numerically controlled","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.11.00.05","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8458.11.00.10","4","Multiple spindle","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8458.11.00.30","5","With a power rating of less than <il>18.65 kW</il>","[""No.""]","","","","",""
"8458.11.00.50","5","With a power rating of <il>18.65 kW</il> or greater but not exceeding <il>37.3 kW</il>","[""No.""]","","","","",""
"8458.11.00.90","5","With a power rating exceeding <il>37.3 kW</il>","[""No.""]","","","","",""
"8458.19.00","2","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.19.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8458.19.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8458.19.00.30","4","Engine or toolroom lathes","[""No.""]","","","","",""
"","4","Automatic bar and/or chucking machines:","","","","","",""
"8458.19.00.50","5","Single spindle","[""No.""]","","","","",""
"8458.19.00.70","5","Multiple spindle","[""No.""]","","","","",""
"8458.19.00.90","4","Other","[""No.""]","","","","",""
"","1","Other lathes:","","","","","",""
"8458.91","2","Numerically controlled:","","","","","",""
"8458.91.10","3","Vertical turret lathes","","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.91.10.40","4","Used or rebuilt","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8458.91.10.60","5","Multiple spindle","[""No.""]","","","","",""
"8458.91.10.80","5","Other","[""No.""]","","","","",""
"8458.91.50","3","Other","","4.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.91.50.40","4","Used or rebuilt","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8458.91.50.50","5","Multiple spindle","[""No.""]","","","","",""
"8458.91.50.70","5","Other","[""No.""]","","","","",""
"8458.99","2","Other:","","","","","",""
"8458.99.10","3","Vertical turret lathes","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.99.10.10","4","Used or rebuilt","[""No.""]","","","","",""
"8458.99.10.50","4","Other","[""No.""]","","","","",""
"8458.99.50","3","Other","","4.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8458.99.50.30","4","Used or rebuilt","[""No.""]","","","","",""
"8458.99.50.60","4","Other, valued under $3,025 each","[""No.""]","","","","",""
"8458.99.50.90","4","Other","[""No.""]","","","","",""
"8459","0","Machine tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centers) of heading 8458:","","","","","",""
"8459.10.00.00","1","Way-type unit head machines","[""No.""]","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","1","Other drilling machines:","","","","","",""
"8459.21.00","2","Numerically controlled","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.21.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8459.21.00.80","3","Other","[""No.""]","","","","",""
"8459.29.00","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.29.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.29.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8459.29.00.40","4","Multiple spindle","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"8459.29.00.50","5","Radial","[""No.""]","","","","",""
"8459.29.00.70","5","Upright, excluding sensitive (hand- directed), turret and deep-hole machines","[""No.""]","","","","",""
"8459.29.00.90","5","Other","[""No.""]","","","","",""
"","1","Other boring-milling machines:","","","","","",""
"8459.31.00","2","Numerically controlled","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.31.00.05","3","Used or rebuilt","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Horizontal spindle","","","","","",""
"8459.31.00.10","5","Table type, excluding planer type","[""No.""]","","","","",""
"8459.31.00.40","5","Other","[""No.""]","","","","",""
"8459.31.00.70","4","Other","[""No.""]","","","","",""
"8459.39.00","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.39.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.39.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8459.39.00.40","4","Horizontal spindle","[""No.""]","","","","",""
"8459.39.00.50","4","Other","[""No.""]","","","","",""
"","1","Other boring machines:","","","","","",""
"8459.41.00","2","Numerically controlled","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.41.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.41.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8459.41.00.30","4","Vertical","[""No.""]","","","","",""
"8459.41.00.90","4","Other","[""No.""]","","","","",""
"8459.49.00","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.49.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.49.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8459.49.00.30","4","Vertical","[""No.""]","","","","",""
"8459.49.00.90","4","Other","[""No.""]","","","","",""
"","1","Milling machines, knee type:","","","","","",""
"8459.51.00","2","Numerically controlled","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.51.00.40","3","Used or rebuilt","[""No.""]","","","","",""
"8459.51.00.80","3","Other","[""No.""]","","","","",""
"8459.59.00","2","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"8459.59.00.10","3","Used or rebuilt","[""No.""]","","","","",""
"8459.59.00.20","3","Other, valued under $3,025 each","[""No.""]","","","","",""
