HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"","2","Beads, bugles and spangles, not strung (except temporarily) and not set; articles thereof, not elsewhere specified or included:","","","","","",""
"3926.90.33.00","3","Handbags","[""No.""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3926.90.35.00","3","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3926.90.40.00","2","Imitation gemstones","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3926.90.45","2","Gaskets, washers and other seals","","3.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.45.10","3","O-Rings","[""No.""]","","","","",""
"3926.90.45.90","3","Other","[""No.""]","","","","",""
"3926.90.48.00","2","Photo albums","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.50.00","2","Frames or mounts for photographic slides","[""kg""]","3.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","2","Belting and belts, for machinery:","","","","","",""
"","3","Containing textile fibers:","","","","","",""
"3926.90.55.00","4","V-belts","[""kg""]","5.1%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","4","Other:","","","","","",""
"3926.90.56.00","5","With textile components in which vegetable fibers predominate by weight over any other textile fiber","[""kg""]","5.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"3926.90.57.00","5","With textile components in which man-made fibers predominate by weight over any other textile fiber","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"3926.90.59.00","5","Other","[""kg""]","2.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.60","3","Other","","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.60.10","4","Synchronous belts","[""No.""]","","","","",""
"3926.90.60.90","4","Other","[""kg""]","","","","",""
"","2","Clothespins:","","","","","",""
"3926.90.65","3","Spring type","","4.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.4%","",""
"3926.90.65.10","4","Valued not over 80 cents per gross","[""gross""]","","","","",""
"3926.90.65.20","4","Valued over 80 cents but not over $1.35 per gross","[""gross""]","","","","",""
"3926.90.65.30","4","Valued over $1.35 but not over $1.70 per gross","[""gross""]","","","","",""
"3926.90.65.50","4","Valued over $1.70 per gross","[""gross""]","","","","",""
"3926.90.70.00","3","Other","[""gross""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.75.00","2","Pneumatic mattresses and other inflatable articles, not elsewhere specified or included","[""No.""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.77.00","2","Waterbed mattresses and liners, and parts of the foregoing","[""No.""]","2.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3926.90.83.00","2","Empty cartridges and cassettes for typewriter and machine ribbons","[""No.""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.85.00","2","Fasteners, in clips suitable for use in a mechanical attaching device","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3926.90.87.00","2","Flexible plastic document binders with tabs, rolled or flat","[""No.""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.94.00","2","Cards, not punched, suitable for use as, or in making, jacquard cards; Jacquard cards and jacquard heads for power-driven weaving machines, and parts thereof; and Transparent sheeting of plastics containing 30 percent or more by weight of lead","[""No.""]","Free","","80%","",""
"3926.90.96.00","2","Casing for bicycle derailleur cables; and casing for cable or inner wire for caliper and cantilever brakes, whether or not cut to length","[""kg""]","Free","","25%","",""
"3926.90.99","2","Other","","5.3%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3926.90.99.05","3","Elastic bands made wholly of plastics","[""kg""]","","","","",""
"3926.90.99.10","3","Laboratory ware","[""No.""]","","","","",""
"3926.90.99.25","3","Reflective triangular warning signs for road use","[""No.""]","","","","",""
"3926.90.99.30","3","Ladders","[""No.""]","","","","",""
"3926.90.99.40","3","Covers, rings and frames for manholes; catch basins; drainage gates and frames thereof; cleanout covers and frames thereof; valve, service and meter boxes","[""No.""]","","","","",""
"3926.90.99.50","3","Face masks and shields, medical positioning or transport pads, medical waste containers or disinfectant wipes dispensers","[""No. and kg""]","","","","",""
"3926.90.99.87","3","Rigid tubes or pipes suitable for use as electrical conduit","[""kg""]","","","","",""
"3926.90.99.89","3","Other","[""No. and kg""]","","","","",""
