HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6406.10.70.00","3","Of textile materials of which over 50 percent of the external surface area (including any leather accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is leather","[""prs.""]","Free","","35%","",""
"","3","Other:","","","","","",""
"","4","Of cotton:","","","","","",""
"6406.10.72.00","5","Uppers of which less than 50 percent of the external surface area (including any leather, rubber or plastics accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is textile materials","[""prs.""]","11.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","62.9%","",""
"6406.10.77.00","5","Other (369)","[""prs."",""kg""]","11.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","62.9%","",""
"","4","Other:","","","","","",""
"6406.10.85.00","5","Uppers of which less than 50 percent of the external surface area (including any leather, rubber or plastics accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is textile materials","[""prs.""]","4.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","78.5%","",""
"6406.10.90","5","Other","","4.5%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","78.5%","",""
"","6","Of textile materials other than cotton:","","","","","",""
"6406.10.90.20","7","Of wool or fine animal hair (469)","[""prs."",""kg""]","","","","",""
"6406.10.90.40","7","Of man-made fibers (669)","[""prs."",""kg""]","","","","",""
"6406.10.90.60","7","Other (899)","[""prs."",""kg""]","","","","",""
"6406.10.90.90","6","Other","[""prs."",""kg""]","","","","",""
"6406.20.00.00","1","Outer soles and heels, of rubber or plastics","[""prs."",""kg""]","2.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"6406.90","1","Other:","","","","","",""
"6406.90.10.00","2","Of wood","[""kg""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","33 1/3%","",""
"","2","Of other materials:","","","","","",""
"6406.90.15","3","Of textile materials","","14.9%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","72%","",""
"","4","Of man-made fibers:","","","","","",""
"","5","Leg-warmers:","","","","","",""
"6406.90.15.05","6","Containing 23 percent or more by weight of wool or fine animal hair (459)","[""doz."",""kg""]","","","","",""
"6406.90.15.10","6","Other (659)","[""doz."",""kg""]","","","","",""
"6406.90.15.40","5","Other (659)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Leg-warmers:","","","","","",""
"6406.90.15.50","6","Of cotton (359)","[""doz."",""kg""]","","","","",""
"6406.90.15.60","6","Of wool or fine animal hair (459)","[""doz."",""kg""]","","","","",""
"6406.90.15.70","6","Other (859)","[""doz."",""kg""]","","","","",""
"6406.90.15.80","5","Other","[""doz."",""kg""]","","","","",""
"6406.90.30","3","Of rubber or plastics","","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"6406.90.30.30","4","Bottoms","[""doz."",""kg""]","","","","",""
"6406.90.30.60","4","Other","[""doz."",""kg""]","","","","",""
"6406.90.60.00","3","Of leather","[""kg""]","Free","","15%","",""
"6406.90.90.00","3","Other","[""kg""]","Free","","45%","",""
